layer,name,category,shapes,matrix_flops,scalar_flops,special_ops,weight_read_bytes,activation_read_bytes,activation_write_bytes,notes
41,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
41,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
41,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
42,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
42,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
42,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
42,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
42,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
42,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
42,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
42,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
42,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
42,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
42,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
42,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
42,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
42,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
42,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
42,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
42,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
43,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
43,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
43,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
43,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
43,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
43,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
43,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
43,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
43,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
43,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
43,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
43,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
43,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
43,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
43,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
43,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
43,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
44,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
44,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
44,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
44,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
44,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
44,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
44,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
44,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
44,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
44,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
44,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
44,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
44,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
44,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
44,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
44,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
44,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
45,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
45,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
45,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
45,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
45,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
45,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
45,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
45,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
45,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
45,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
45,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
45,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
45,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
45,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
45,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
45,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
45,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
46,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
46,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
46,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
46,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
46,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
46,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
46,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
46,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
46,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
46,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
46,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
46,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
46,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
46,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
46,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
46,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
46,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
47,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
47,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
47,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
47,v_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
47,apply_rope,position,"{""Q"": [1, 64, 8192, 128], ""K"": [1, 8, 8192, 128]}",0,226492416,"{""negate"": 37748736}",0,155189248,150994944,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。 Llama has no Q/K norm; shared default position table counted once per layer.
47,kv_append,state,"{""new_K_and_V_each"": [1, 8, 8192, 128]}",0,0,{},0,33554432,33554432,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
47,qk,attention,"{""Q"": [1, 64, 8192, 128], ""K_shared"": [1, 8, 8192, 128], ""scores_rectangular"": [1, 64, 8192, 8192]}",549822922752,0,{},0,150994944,17179869184,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
47,score_scale_mask_softmax,softmax,"{""scores"": [1, 64, 8192, 8192]}",0,8590458880,"{""exp"": 2147745792, ""compare_max"": 2147221504, ""mask_decisions"": 4294967296}",0,17179869184,17179869184,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
47,pv,attention,"{""P"": [1, 64, 8192, 8192], ""V_shared"": [1, 8, 8192, 128], ""output"": [1, 64, 8192, 128]}",549822922752,0,{},0,17196646400,134217728,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
47,o_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
47,attention_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
47,post_attention_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
47,gate_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
47,up_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 28672], ""weight_storage"": [28672, 8192], ""output"": [8192, 28672]}",3848290697216,0,{},469762048,134217728,469762048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
47,silu_mul,activation,"{""gate"": [8192, 28672], ""up"": [8192, 28672], ""output"": [8192, 28672]}",0,939524096,"{""exp"": 234881024, ""negate"": 234881024}",0,939524096,469762048,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
47,down_proj,linear,"{""input"": [8192, 28672], ""weight_math"": [28672, 8192], ""weight_storage"": [8192, 28672], ""output"": [8192, 8192]}",3848290697216,0,{},469762048,469762048,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
47,ffn_residual,residual,"{""inputs_each"": [8192, 8192], ""output"": [8192, 8192]}",0,67108864,{},0,268435456,134217728,
48,input_layernorm,normalization,"{""input"": [8192, 8192], ""weight"": [8192], ""output"": [8192, 8192]}",0,268443648,"{""rsqrt"": 8192, ""cast_elements"": 134217728}",16384,134217728,134217728,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
48,q_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 8192], ""weight_storage"": [8192, 8192], ""output"": [8192, 8192]}",1099511627776,0,{},134217728,134217728,134217728,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
48,k_proj,linear,"{""input"": [8192, 8192], ""weight_math"": [8192, 1024], ""weight_storage"": [1024, 8192], ""output"": [8192, 1024]}",137438953472,0,{},16777216,134217728,16777216,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
