layer,name,category,shapes,matrix_flops,scalar_flops,special_ops,weight_read_bytes,activation_read_bytes,activation_write_bytes,notes,repeats
aggregate; see repeats,moe.expert84.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert84.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert85.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert85.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert86.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert86.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert87.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert87.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert88.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert88.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert89.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert89.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert90.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert90.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert91.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert91.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert92.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert92.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert93.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert93.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert94.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert94.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert95.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert95.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert96.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert96.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert97.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert97.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert98.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert98.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert99.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert99.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert100.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert100.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert101.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert101.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert102.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert102.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert103.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert103.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert104.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert104.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert105.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert105.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert106.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert106.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert107.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert107.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert108.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert108.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert109.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert109.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert110.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert110.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert111.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert111.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert112.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert112.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert113.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert113.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert114.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert114.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert115.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert115.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert116.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert116.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert117.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert117.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert118.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert118.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert119.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert119.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert120.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert120.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert121.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert121.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert122.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert122.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert123.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert123.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert124.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert124.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert125.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert125.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert126.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert126.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert127.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert127.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert128.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert128.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert129.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert129.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert130.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert130.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert131.gate_up,linear,"{""input"": [2, 2048], ""weight_math"": [2048, 1024], ""weight_storage"": [1024, 2048], ""output"": [2, 1024]}",8388608,0,{},4194304,8192,4096,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
aggregate; see repeats,moe.expert131.down,linear,"{""input"": [2, 512], ""weight_math"": [512, 2048], ""weight_storage"": [2048, 512], ""output"": [2, 2048]}",4194304,0,{},2097152,2048,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,40
