layer,name,category,shapes,matrix_flops,scalar_flops,special_ops,weight_read_bytes,activation_read_bytes,activation_write_bytes,notes,repeats
aggregate; see repeats,moe.expert290.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert291.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert291.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert292.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert292.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert293.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert293.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert294.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert294.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert295.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert295.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert296.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert296.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert297.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert297.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert298.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert298.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert299.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert299.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert300.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert300.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert301.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert301.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert302.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert302.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert303.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert303.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert304.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert304.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert305.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert305.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert306.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert306.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert307.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert307.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert308.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert308.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert309.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert309.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert310.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert310.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert311.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert311.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert312.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert312.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert313.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert313.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert314.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert314.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert315.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert315.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert316.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert316.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert317.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert317.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert318.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert318.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert319.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert319.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert320.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert320.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert321.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert321.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert322.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert322.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert323.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert323.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert324.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert324.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert325.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert325.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert326.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert326.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert327.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert327.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert328.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert328.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert329.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert329.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert330.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert330.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert331.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert331.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert332.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert332.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert333.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert333.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert334.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert334.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert335.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert335.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert336.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert336.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert337.gate_up,linear,"{""input"": [40, 4096], ""weight_math"": [4096, 2048], ""weight_storage"": [2048, 4096], ""output"": [40, 2048]}",671088640,0,{},16777216,327680,163840,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
aggregate; see repeats,moe.expert337.down,linear,"{""input"": [40, 1024], ""weight_math"": [1024, 4096], ""weight_storage"": [4096, 1024], ""output"": [40, 4096]}",335544320,0,{},8388608,81920,327680,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。,60
